candidate,primary_selected,window,scenario,cohort,count,median_cagr,median_total_return,median_excess_cagr,outperform_rate,median_sharpe,median_sharpe_excess,higher_sharpe_rate,sharpe_pairs,median_drawdown,median_exposure,median_entries,activity_rate,all_cash,cagr8_rate,positive_rate
R11_MARKET_BAG,False,full,cost2x,primary,370,6.429423145562696,72.24865737052463,1.5461038163983591,0.5783783783783784,0.3959577014690352,0.07093497114806699,0.6,370,44.01970156965613,0.35925010635891574,10.0,1.0,0,0.372972972972973,0.9081081081081082
R11_MARKET_BAG,False,full,cost2x,full10,275,6.032804212453935,79.56775082488929,0.6396753903787902,0.5418181818181819,0.39470201415706335,0.05666954337799712,0.5963636363636363,275,43.1895695138393,0.3616815559924879,10.0,1.0,0,0.3490909090909091,0.9163636363636364
R11_MARKET_BAG,False,full,delay1,all,461,5.50236052764892,60.4612181104272,1.831292080301572,0.5943600867678959,0.40313919023073813,0.0824021153061999,0.612590799031477,413,39.39953224824215,0.3532598106208386,10.0,0.89587852494577,48,0.3470715835140998,0.7765726681127982
R11_MARKET_BAG,False,full,delay1,primary,370,6.833765824406946,80.8540365846368,1.7976256205667007,0.6081081081081081,0.4117461518630078,0.0922027578384172,0.6351351351351351,370,43.55156497261406,0.35884792614929506,10.0,1.0,0,0.3972972972972973,0.9135135135135135
R11_MARKET_BAG,False,full,delay1,full10,275,6.562053560087366,88.72823688091994,1.0463517077360596,0.5745454545454546,0.406362582171111,0.07510223419436135,0.64,275,43.06325737896145,0.3608184542091791,10.0,1.0,0,0.36,0.9309090909090909
R11_MARKET_BAG,False,reserved,base,all,461,7.110782177135144,19.221702721929667,-6.509650889042916,0.36225596529284165,0.551532770785042,-0.016064323137533698,0.48184019370460046,413,18.370606730230865,0.2703606134996013,4.0,0.89587852494577,48,0.47288503253796094,0.7093275488069414
R11_MARKET_BAG,False,reserved,base,primary,381,9.176089383239884,26.43933390577542,-8.102136856731269,0.32545931758530183,0.5804461639528676,-0.007093271763896611,0.49081364829396323,381,19.760684175538458,0.2721413361527344,4.0,1.0,0,0.5511811023622047,0.8241469816272966
R11_MARKET_BAG,False,reserved,base,full10,275,9.274392689990796,26.743779201812256,-8.554836067945825,0.3018181818181818,0.5816949730700416,-0.012258702796771492,0.48363636363636364,275,18.724276747586078,0.27351744101290093,4.0,1.0,0,0.5527272727272727,0.8436363636363636
R11_MARKET_BAG,False,reserved,cost2x,all,461,6.870546160396507,18.508512966353628,-6.536251238064339,0.3579175704989154,0.5411978287355942,-0.0259307020328422,0.4794188861985472,413,18.442087887846846,0.27039970428716253,4.0,0.89587852494577,48,0.4598698481561822,0.702819956616052
R11_MARKET_BAG,False,reserved,cost2x,primary,381,8.931221142121482,25.68296794568017,-8.209526110190634,0.32020997375328086,0.5692084712044452,-0.015961914141264757,0.4881889763779528,381,19.880802911802643,0.2721806283941051,4.0,1.0,0,0.5354330708661418,0.8188976377952756
R11_MARKET_BAG,False,reserved,cost2x,full10,275,9.029303966915636,25.98559203583499,-8.673072155009809,0.29454545454545455,0.5706361717713613,-0.0259307020328422,0.48,275,18.739900431164013,0.2735570662107729,4.0,1.0,0,0.5309090909090909,0.84
R11_MARKET_BAG,False,reserved,delay1,all,461,7.954670205112646,21.34332092366755,-6.04776945541925,0.3774403470715835,0.5826800841523441,0.013524488416643443,0.5108958837772397,413,18.127240529799092,0.2701115768553106,4.0,0.89587852494577,48,0.49891540130151846,0.7223427331887202
R11_MARKET_BAG,False,reserved,delay1,primary,381,10.1813937579321,29.574419030851384,-7.007576541629003,0.34120734908136485,0.632238814986982,0.02004053005803308,0.5223097112860893,381,19.542949372384612,0.2719419806790439,4.0,1.0,0,0.5800524934383202,0.8398950131233596
R11_MARKET_BAG,False,reserved,delay1,full10,275,10.269597103525419,29.85178060129634,-7.716465629773239,0.32,0.6592040158724505,0.02004053005803308,0.5127272727272727,275,18.22224419058812,0.27297739083370026,4.0,1.0,0,0.5781818181818181,0.8618181818181818
R11_INITIAL_0.2_0.7,False,full,base,all,461,7.829002859091649,78.94299121957809,3.524860683353115,0.6052060737527115,0.45860753779533314,0.12755984706131984,0.6442516268980477,461,40.6980529329551,0.3307598537180008,6.0,1.0,0,0.49023861171366595,0.8308026030368764
R11_INITIAL_0.2_0.7,False,full,base,primary,370,8.51524688906321,112.52136640194645,3.8603612476574067,0.6432432432432432,0.479839785815853,0.1500306523463687,0.7081081081081081,370,42.05607546932435,0.3307598537180008,6.0,1.0,0,0.5378378378378378,0.9378378378378378
R11_INITIAL_0.2_0.7,False,full,base,full10,275,8.029765423950174,116.37383290382277,2.703230291326042,0.6145454545454545,0.4731578916231792,0.14066763533059903,0.7127272727272728,275,40.89426761237496,0.3307598537180008,6.0,1.0,0,0.5054545454545455,0.9636363636363636
R11_INITIAL_0.2_0.7,False,full,cost2x,all,461,7.617026841559316,75.7508274533383,3.358010331432193,0.6030368763557483,0.4490602838661531,0.11957389577651029,0.6268980477223427,461,40.89426761237497,0.3307598537180008,6.0,1.0,0,0.4750542299349241,0.8264642082429501
R11_INITIAL_0.2_0.7,False,full,cost2x,primary,370,8.318552047151895,109.45219625201517,3.695333303517601,0.6405405405405405,0.4700129078370756,0.1429238434303155,0.6864864864864865,370,42.23789488326449,0.3307598537180008,6.0,1.0,0,0.5216216216216216,0.9351351351351351
R11_INITIAL_0.2_0.7,False,full,cost2x,full10,275,7.835353461756078,112.51394040593534,2.545769466911696,0.610909090909091,0.4660849705417192,0.13436408585598786,0.6909090909090909,275,41.18312694120599,0.3307598537180008,6.0,1.0,0,0.4909090909090909,0.96
R11_INITIAL_0.2_0.7,False,full,delay1,all,461,8.151606718738735,85.52396744854957,3.970596994893416,0.6182212581344902,0.473453185550595,0.14428503877069437,0.6572668112798264,461,40.312422217470065,0.3303535148313694,6.0,1.0,0,0.5097613882863341,0.8394793926247288
R11_INITIAL_0.2_0.7,False,full,delay1,primary,370,8.915873363223014,123.20957442440859,4.339619205803036,0.6567567567567567,0.49999480117468675,0.1772279569564816,0.7189189189189189,370,41.93099479985547,0.3303535148313694,6.0,1.0,0,0.5594594594594594,0.9378378378378378
R11_INITIAL_0.2_0.7,False,full,delay1,full10,275,8.52770019936302,126.54930696833814,3.5386644359829855,0.6363636363636364,0.49554379684602484,0.17590256811091792,0.7345454545454545,275,40.99421067557578,0.3303535148313694,6.0,1.0,0,0.5381818181818182,0.96
R11_INITIAL_0.2_0.7,False,reserved,base,all,461,9.900413009837417,26.019210419216087,-4.708561168716107,0.3947939262472885,0.6240975494774004,0.06353819788779247,0.5357917570498916,461,18.541680102071133,0.1884498480243161,2.0,1.0,0,0.5553145336225597,0.7787418655097614
R11_INITIAL_0.2_0.7,False,reserved,base,primary,381,11.37330046411742,33.353903326725856,-6.043381312126449,0.3884514435695538,0.6806163397383248,0.11298599102401423,0.5721784776902887,381,18.089177320331995,0.1884498480243161,2.0,1.0,0,0.6141732283464567,0.8661417322834646
R11_INITIAL_0.2_0.7,False,reserved,base,full10,275,11.209539602755259,32.83059179957284,-7.456755429091832,0.36727272727272725,0.7425449576162989,0.1172061112203121,0.5781818181818181,275,15.978886273148795,0.1884498480243161,2.0,1.0,0,0.6181818181818182,0.8909090909090909
R11_INITIAL_0.2_0.7,False,reserved,cost2x,all,461,9.653920201898147,25.33576058413938,-4.808675520342643,0.3947939262472885,0.6151283955967437,0.05453461590775577,0.5336225596529284,461,18.588731161115433,0.1884498480243161,2.0,1.0,0,0.5466377440347071,0.7765726681127982
R11_INITIAL_0.2_0.7,False,reserved,cost2x,primary,381,11.123504154813224,32.55617409163405,-6.157221365555299,0.3884514435695538,0.6742030648602697,0.10307628851809097,0.5695538057742782,381,18.08931976445486,0.1884498480243161,2.0,1.0,0,0.6062992125984252,0.863517060367454
R11_INITIAL_0.2_0.7,False,reserved,cost2x,full10,275,10.96011058847246,32.03599303830935,-7.566857196060183,0.36727272727272725,0.7324967227981973,0.10615690745582196,0.5781818181818181,275,16.008415423631895,0.1884498480243161,2.0,1.0,0,0.6072727272727273,0.8909090909090909
R11_INITIAL_0.2_0.7,False,reserved,delay1,all,461,10.516867543490061,25.70168774202792,-4.431843436674999,0.3926247288503254,0.6240686530560687,0.06794845498317986,0.5509761388286334,461,18.440464900220544,0.18693009118541035,2.0,1.0,0,0.5726681127982647,0.7917570498915402
R11_INITIAL_0.2_0.7,False,reserved,delay1,primary,381,11.594114913725084,34.06157424857197,-6.809129225340559,0.38320209973753283,0.698624078262715,0.11190356424585679,0.5853018372703412,381,17.831817757558575,0.18693009118541035,2.0,1.0,0,0.6325459317585301,0.8713910761154856
R11_INITIAL_0.2_0.7,False,reserved,delay1,full10,275,11.91651127871416,35.09900989660408,-7.206854947848228,0.36363636363636365,0.7650773072779248,0.12205561943338872,0.5890909090909091,275,15.444018259100433,0.18693009118541035,2.0,1.0,0,0.64,0.8981818181818182
R10_BREADTH200_0.2_0.7,False,full,base,all,461,6.451002582604892,70.8573023688652,3.0346507738483575,0.6052060737527115,0.4646713024277849,0.12347889907767123,0.6479217603911981,409,36.85289590954217,0.24989841527834214,5.0,0.8872017353579176,52,0.3969631236442516,0.7960954446854663
R10_BREADTH200_0.2_0.7,False,full,base,primary,370,7.433585222628725,90.99829799831684,2.9700334530102244,0.6216216216216216,0.4679777223044577,0.13333666810695258,0.6756756756756757,370,40.548781620613326,0.24989841527834214,5.0,1.0,0,0.4648648648648649,0.9378378378378378
R10_BREADTH200_0.2_0.7,False,full,base,full10,275,6.886878276560693,94.55659477701359,1.4813029962851498,0.5854545454545454,0.4646713024277849,0.10118463126979754,0.6654545454545454,275,40.41738554663513,0.24989841527834214,5.0,1.0,0,0.41454545454545455,0.9454545454545454
R10_BREADTH200_0.2_0.7,False,full,cost2x,all,461,6.291336293562022,68.81926386136013,2.9185358740778433,0.596529284164859,0.4564088033396799,0.11832974265417223,0.6430317848410758,409,36.95455010159323,0.24989841527834214,5.0,0.8872017353579176,52,0.39045553145336226,0.7939262472885033
R10_BREADTH200_0.2_0.7,False,full,cost2x,primary,370,7.275316191946923,88.43701127564609,2.835958672040584,0.6108108108108108,0.46044629720990365,0.1272474969832921,0.6702702702702703,370,40.61039982281176,0.24989841527834214,5.0,1.0,0,0.45675675675675675,0.9351351351351351
R10_BREADTH200_0.2_0.7,False,full,cost2x,full10,275,6.726558215802658,91.66001941226298,1.3535389150981736,0.5709090909090909,0.4553059431457202,0.0942658181480251,0.6581818181818182,275,40.56554736267143,0.24989841527834214,5.0,1.0,0,0.4072727272727273,0.9418181818181818
R10_BREADTH200_0.2_0.7,False,full,delay1,all,461,6.52121774997505,70.89218745604614,3.48965640208041,0.6117136659436009,0.46853005664566416,0.13827178586104727,0.6674816625916871,409,36.84159550908292,0.2494920763917107,5.0,0.8872017353579176,52,0.41865509761388287,0.7960954446854663
R10_BREADTH200_0.2_0.7,False,full,delay1,primary,370,7.860672738947027,98.11710662775545,3.1944774413854677,0.6270270270270271,0.48118036858114976,0.146133718842421,0.6918918918918919,370,40.61151164273368,0.2494920763917107,5.0,1.0,0,0.4918918918918919,0.9324324324324325
R10_BREADTH200_0.2_0.7,False,full,delay1,full10,275,7.374580475865944,103.61196302377222,1.9361449153800336,0.5927272727272728,0.4730285272649245,0.13649335656293365,0.6981818181818182,275,40.14177687881679,0.2494920763917107,5.0,1.0,0,0.4690909090909091,0.9381818181818182
R10_BREADTH200_0.2_0.7,False,reserved,base,all,461,8.916079381066066,25.09438839805651,-5.076196047544279,0.41431670281995664,0.6658325895192416,0.09192240733674173,0.5574572127139364,409,16.4943096707431,0.1884498480243161,2.0,0.8872017353579176,52,0.5227765726681128,0.7462039045553145
R10_BREADTH200_0.2_0.7,False,reserved,base,primary,381,11.209539602755259,32.83059179957284,-6.051782693531749,0.3858267716535433,0.6806163397383248,0.11298599102401423,0.5748031496062992,381,17.54967613700238,0.1884498480243161,2.0,1.0,0,0.6141732283464567,0.8713910761154856
R10_BREADTH200_0.2_0.7,False,reserved,base,full10,275,11.209539602755259,32.83059179957284,-7.456755429091832,0.36727272727272725,0.7425449576162989,0.1172061112203121,0.5781818181818181,275,15.978886273148795,0.1884498480243161,2.0,1.0,0,0.6181818181818182,0.8909090909090909
R10_BREADTH200_0.2_0.7,False,reserved,cost2x,all,461,8.671794309689961,24.346067964371443,-5.034827646677642,0.41431670281995664,0.6514458620702975,0.07875734263576462,0.5550122249388753,409,16.4943096707431,0.1884498480243161,2.0,0.8872017353579176,52,0.5162689804772235,0.7440347071583514
R10_BREADTH200_0.2_0.7,False,reserved,cost2x,primary,381,10.96011058847246,32.03599303830935,-6.177927599386823,0.3858267716535433,0.6742030648602697,0.10307628851809097,0.5721784776902887,381,17.569030804301033,0.1884498480243161,2.0,1.0,0,0.6062992125984252,0.868766404199475
R10_BREADTH200_0.2_0.7,False,reserved,cost2x,full10,275,10.96011058847246,32.03599303830935,-7.566857196060183,0.36727272727272725,0.7324967227981973,0.10615690745582196,0.5781818181818181,275,16.008415423631895,0.1884498480243161,2.0,1.0,0,0.6072727272727273,0.8909090909090909
R10_BREADTH200_0.2_0.7,False,reserved,delay1,all,461,8.896163263849433,25.233250113469396,-5.236768058452725,0.4121475054229935,0.6697180066267677,0.09188298751191126,0.5721271393643031,409,16.310984156025853,0.18693009118541035,2.0,0.8872017353579176,52,0.5314533622559653,0.7505422993492408
R10_BREADTH200_0.2_0.7,False,reserved,delay1,primary,381,11.569513674500765,33.98261562845937,-6.839904754670425,0.3805774278215223,0.696538940385828,0.11190356424585679,0.5853018372703412,381,17.31843230452047,0.18693009118541035,2.0,1.0,0,0.6246719160104987,0.8740157480314961
R10_BREADTH200_0.2_0.7,False,reserved,delay1,full10,275,11.91651127871416,35.09900989660408,-7.206854947848228,0.36363636363636365,0.7650773072779248,0.12205561943338872,0.5890909090909091,275,15.444018259100433,0.18693009118541035,2.0,1.0,0,0.64,0.8981818181818182
R11_FIXED_0.2_0.7,False,full,base,all,461,4.415908661151402,44.49711952550972,0.9807269891478398,0.5422993492407809,0.3780521280382425,0.04548273245703449,0.5525672371638142,409,38.67229331148544,0.27102803738317754,5.0,0.8872017353579176,52,0.29067245119305857,0.7505422993492408
R11_FIXED_0.2_0.7,False,full,base,primary,370,5.716496653237979,66.87855578360737,0.8525453183397147,0.5378378378378378,0.38026028069778856,0.04385183663122286,0.5540540540540541,370,42.086549073577416,0.27102803738317754,5.0,1.0,0,0.32972972972972975,0.8729729729729729
R11_FIXED_0.2_0.7,False,full,base,full10,275,5.619228667918352,72.69008505460175,-0.16492955438400791,0.49818181818181817,0.37991565392704685,0.034826401884397507,0.5418181818181819,275,41.42856547533383,0.27102803738317754,5.0,1.0,0,0.3018181818181818,0.8909090909090909
R11_FIXED_0.2_0.7,False,full,cost2x,all,461,4.24731769978357,42.41044871005209,0.8841728220742446,0.5401301518438177,0.3678782836905427,0.03710758986312712,0.5452322738386308,409,38.70130400696684,0.27102803738317754,5.0,0.8872017353579176,52,0.2885032537960954,0.7462039045553145
R11_FIXED_0.2_0.7,False,full,cost2x,primary,370,5.566259654701444,64.39405345079275,0.7479717432666844,0.5351351351351351,0.3742806957484798,0.03653982427638658,0.5459459459459459,370,42.142919254145056,0.27102803738317754,5.0,1.0,0,0.327027027027027,0.8675675675675676
R11_FIXED_0.2_0.7,False,full,cost2x,full10,275,5.460809959932078,70.11906017272018,-0.29367472407033635,0.49454545454545457,0.37426709367455674,0.028632965216847883,0.5345454545454545,275,41.48172622587089,0.27102803738317754,5.0,1.0,0,0.3018181818181818,0.8836363636363637
R11_FIXED_0.2_0.7,False,full,delay1,all,461,5.110007548604756,53.93001594148532,1.4893022389590893,0.559652928416486,0.4143885063555015,0.08168255086466092,0.5990220048899756,409,38.174806259876405,0.2706216984965461,5.0,0.8872017353579176,52,0.3188720173535792,0.7505422993492408
R11_FIXED_0.2_0.7,False,full,delay1,primary,370,6.597854271398318,78.79253473729347,1.4647135063401868,0.5675675675675675,0.42097182309828113,0.0894498441670821,0.6162162162162163,370,41.73646364994583,0.2706216984965461,5.0,1.0,0,0.3675675675675676,0.8864864864864865
R11_FIXED_0.2_0.7,False,full,delay1,full10,275,6.611180247595705,89.59951113980786,1.063002426822159,0.5490909090909091,0.42879606107943374,0.09001121487466233,0.6290909090909091,275,41.10426815509416,0.2706216984965461,5.0,1.0,0,0.36,0.9236363636363636
R11_FIXED_0.2_0.7,False,reserved,base,all,461,4.595974093072286,12.302900137483274,-8.096345100853796,0.3383947939262473,0.4706650468771089,-0.12723919430837216,0.43031784841075793,409,18.053601866900394,0.20364741641337386,2.0,0.8872017353579176,52,0.3969631236442516,0.6572668112798264
R11_FIXED_0.2_0.7,False,reserved,base,primary,381,6.851520018011903,19.3730087340642,-10.07353935331954,0.2887139107611549,0.474376506018345,-0.1295806074157249,0.4225721784776903,381,19.619617226838816,0.20364741641337386,2.0,1.0,0,0.46194225721784776,0.7585301837270341
R11_FIXED_0.2_0.7,False,reserved,base,full10,275,7.053005933239098,19.97544922921297,-10.136685910434974,0.2727272727272727,0.4965456524380464,-0.1004873888532761,0.43636363636363634,275,18.127240529799103,0.20364741641337386,2.0,1.0,0,0.4763636363636364,0.7745454545454545
R11_FIXED_0.2_0.7,False,reserved,cost2x,all,461,4.361378474664224,11.631098979884126,-8.182475010847146,0.33405639913232105,0.4561373162803313,-0.13661136180295047,0.4180929095354523,409,18.127240529799092,0.20364741641337386,2.0,0.8872017353579176,52,0.3839479392624729,0.6507592190889371
R11_FIXED_0.2_0.7,False,reserved,cost2x,primary,381,6.6118654936975885,18.65891385890548,-10.175181350457274,0.28346456692913385,0.4606313880619785,-0.13857116444554574,0.4094488188976378,381,19.685553930493448,0.20364741641337386,2.0,1.0,0,0.4461942257217848,0.7506561679790026
R11_FIXED_0.2_0.7,False,reserved,cost2x,full10,275,6.812899501350977,19.257750527069128,-10.250272542941884,0.2727272727272727,0.4825753902463201,-0.10975710145773618,0.41818181818181815,275,18.173757829971628,0.20364741641337386,2.0,1.0,0,0.4581818181818182,0.7672727272727272
R11_FIXED_0.2_0.7,False,reserved,delay1,all,461,5.002832548029379,13.90128085497009,-8.208814040355119,0.3405639913232104,0.4620314859083253,-0.09245454708192313,0.43276283618581907,409,18.053601866900394,0.20364741641337386,2.0,0.8872017353579176,52,0.40997830802603036,0.6464208242950108
R11_FIXED_0.2_0.7,False,reserved,delay1,primary,381,7.621693395637896,21.68606962664288,-10.01677959294831,0.2992125984251969,0.4898679987087357,-0.08642065606688165,0.4356955380577428,381,19.56514246712088,0.20364741641337386,2.0,1.0,0,0.4776902887139108,0.7532808398950132
R11_FIXED_0.2_0.7,False,reserved,delay1,full10,275,8.088276092869574,23.100892684935893,-9.521032961681685,0.2872727272727273,0.5607528614976162,-0.03995277720750419,0.4618181818181818,275,18.127240529799103,0.20364741641337386,2.0,1.0,0,0.5054545454545455,0.7963636363636364
R11_MARKET_CORE0.5,False,full,base,all,461,6.318148464413587,61.006860027674634,1.601800658465578,0.6052060737527115,0.3792299271203644,0.02082576243293177,0.5574837310195228,461,48.16452407633609,0.5900249048364046,6.0,1.0,0,0.4164859002169197,0.824295010845987
R11_MARKET_CORE0.5,False,full,base,primary,370,7.207176883967925,85.38867644005593,1.5752986232971389,0.6216216216216216,0.40143843262292966,0.05372667695764194,0.6648648648648648,370,50.89378622193483,0.5998624321347533,6.0,1.0,0,0.43783783783783786,0.9108108108108108
R11_MARKET_CORE0.5,False,full,base,full10,275,7.207074429871385,100.45993216798395,0.7640404918149324,0.5854545454545454,0.40760914593959285,0.05027842429813345,0.6763636363636364,275,49.166444427369136,0.6156723102310097,6.0,1.0,0,0.43272727272727274,0.9381818181818182
R11_MARKET_CORE0.5,False,full,cost2x,all,461,6.219502697655943,59.832282022318914,1.552229672115435,0.596529284164859,0.37555219529333334,0.018857107459336997,0.5574837310195228,461,48.200683703428204,0.5902107669354043,6.0,1.0,0,0.40997830802603036,0.8156182212581344
R11_MARKET_CORE0.5,False,full,cost2x,primary,370,7.102282460784348,83.75640545969293,1.5003893460834643,0.6108108108108108,0.39819276054407965,0.04943245269220159,0.6648648648648648,370,50.978445179264604,0.6003231480462767,6.0,1.0,0,0.4297297297297297,0.9
R11_MARKET_CORE0.5,False,full,cost2x,full10,275,7.09840019240604,98.43852106045222,0.6963179209965586,0.5709090909090909,0.40416602550647196,0.04767808333018042,0.6763636363636364,275,49.26557631965041,0.6164838888646741,6.0,1.0,0,0.4290909090909091,0.9272727272727272
R11_MARKET_CORE0.5,False,full,delay1,all,461,6.541619236881258,63.98278954106236,1.8704322989705915,0.6117136659436009,0.38634769038652855,0.02816526280209819,0.5683297180043384,461,47.74971266665433,0.5887580865336842,6.0,1.0,0,0.42733188720173537,0.8156182212581344
R11_MARKET_CORE0.5,False,full,delay1,primary,370,6.999421472065581,87.89808872662314,1.6987221502097976,0.6270270270270271,0.4073931865476137,0.05668645872369471,0.672972972972973,370,50.32519356733487,0.5967609562534326,6.0,1.0,0,0.4486486486486487,0.9
R11_MARKET_CORE0.5,False,full,delay1,full10,275,7.050588779449352,97.55502303707718,1.006307882097257,0.5927272727272728,0.4156265493613268,0.05768388346311715,0.6945454545454546,275,49.04069304343661,0.6154004770143976,6.0,1.0,0,0.45454545454545453,0.9418181818181818
R11_MARKET_CORE0.5,False,reserved,base,all,461,12.869024562590802,35.17868693578965,-2.543882428836164,0.41431670281995664,0.613252257416788,0.014886063757078516,0.527114967462039,461,30.089256288475895,0.6015542620746058,3.0,1.0,0,0.6334056399132321,0.8004338394793926
R11_MARKET_CORE0.5,False,reserved,base,primary,381,14.601788851836407,43.935472891156515,-2.962983203036785,0.3858267716535433,0.6870655309112408,0.05642334762498391,0.6141732283464567,381,29.74245753845438,0.6069292195728849,3.0,1.0,0,0.7007874015748031,0.8713910761154856
R11_MARKET_CORE0.5,False,reserved,base,full10,275,14.601788851836407,43.935472891156515,-3.622258510009946,0.36727272727272725,0.7072142704520702,0.0828506876564728,0.6472727272727272,275,26.09226152635943,0.6077505487174749,3.0,1.0,0,0.7236363636363636,0.8945454545454545
R11_MARKET_CORE0.5,False,reserved,cost2x,all,461,12.663094782344952,34.64422127998841,-2.467336017216848,0.41431670281995664,0.6092908256376561,0.010580184267274917,0.5227765726681128,461,30.130684289320918,0.6018112968489905,3.0,1.0,0,0.6268980477223427,0.7939262472885033
R11_MARKET_CORE0.5,False,reserved,cost2x,primary,381,14.403316593701486,43.27034248632056,-3.0232975365587684,0.3858267716535433,0.6811708698272729,0.053300510549105895,0.6089238845144357,381,29.827140315926016,0.6072148862154264,3.0,1.0,0,0.6929133858267716,0.863517060367454
R11_MARKET_CORE0.5,False,reserved,cost2x,full10,275,14.40575967597999,43.278518152012424,-3.6739734272354543,0.36727272727272725,0.7030515834926967,0.07915307100588143,0.6472727272727272,275,26.154269897092064,0.6080369517523375,3.0,1.0,0,0.7127272727272728,0.8836363636363637
R11_MARKET_CORE0.5,False,reserved,delay1,all,461,12.91040794175582,34.64458232872578,-2.5714309950016343,0.4121475054229935,0.6228596955934033,0.00766244960368756,0.5140997830802603,461,29.906031478558525,0.6025755934460489,3.0,1.0,0,0.6334056399132321,0.7982646420824295
R11_MARKET_CORE0.5,False,reserved,delay1,primary,381,14.528386725774212,43.68925926720566,-3.3347976975600897,0.3805774278215223,0.6800410164215025,0.054496138327710664,0.5958005249343832,381,29.663617789318796,0.6059943497546958,3.0,1.0,0,0.7007874015748031,0.868766404199475
R11_MARKET_CORE0.5,False,reserved,delay1,full10,275,14.648703947383602,44.09297895309743,-3.5044093503402642,0.36363636363636365,0.7070711430566444,0.09195688376769157,0.64,275,25.860513392850603,0.606150898962262,3.0,1.0,0,0.7272727272727273,0.8909090909090909
R11_MARKET_CORE0.75,False,full,base,all,461,7.248764545540154,74.82673493303544,2.3333974805141082,0.6052060737527115,0.4321145364810611,0.04928317100619306,0.5726681127982647,461,41.16019575743213,0.4118788002019616,6.0,1.0,0,0.4490238611713666,0.8373101952277657
R11_MARKET_CORE0.75,False,full,base,primary,370,7.8135937651364955,93.47231749284748,2.2924775166835,0.6216216216216216,0.4536419755342793,0.09827579938712325,0.6702702702702703,370,43.36723793621834,0.42058598640214495,6.0,1.0,0,0.4864864864864865,0.9324324324324325
R11_MARKET_CORE0.75,False,full,base,full10,275,7.309423173206464,102.38060931943932,1.1281389360098704,0.5854545454545454,0.4496489521421296,0.08470642480449164,0.68,275,43.06325737896146,0.4340189816953592,6.0,1.0,0,0.4509090909090909,0.9490909090909091
R11_MARKET_CORE0.75,False,full,cost2x,all,461,7.06309862295198,72.68032176351902,2.2556533295822856,0.596529284164859,0.4265112797263029,0.044290103735930564,0.5661605206073753,461,41.18420652381612,0.4122160792691544,6.0,1.0,0,0.44468546637744033,0.8329718004338394
R11_MARKET_CORE0.75,False,full,cost2x,primary,370,7.684456182559119,91.02206439299577,2.1863638230267934,0.6108108108108108,0.44879068971450436,0.09407867508572254,0.6621621621621622,370,43.517155716378724,0.42114757728888735,6.0,1.0,0,0.4810810810810811,0.9297297297297298
R11_MARKET_CORE0.75,False,full,cost2x,full10,275,7.190872126413672,100.15738825446311,1.0295243530930698,0.5709090909090909,0.4441709722600721,0.0775405451930139,0.6690909090909091,275,43.06976844149495,0.4346804300821893,6.0,1.0,0,0.44363636363636366,0.9490909090909091
R11_MARKET_CORE0.75,False,full,delay1,all,461,7.46971017793836,75.0232614510661,2.7115722492559335,0.6117136659436009,0.43720117839872236,0.06306148056622901,0.5900216919739696,461,40.609301979679145,0.4095159460785587,6.0,1.0,0,0.4598698481561822,0.841648590021692
R11_MARKET_CORE0.75,False,full,delay1,primary,370,8.054515273651507,99.29324546133734,2.4687311846054216,0.6270270270270271,0.4632765082997893,0.10536411046747707,0.6918918918918919,370,42.825192065199516,0.4192941787248012,6.0,1.0,0,0.5,0.9405405405405406
R11_MARKET_CORE0.75,False,full,delay1,full10,275,7.681671570451454,109.50668611335081,1.4800131002278931,0.5927272727272728,0.4626154823904286,0.1015338095280699,0.7018181818181818,275,42.3373705515219,0.4329859585348709,6.0,1.0,0,0.4690909090909091,0.9563636363636364
R11_MARKET_CORE0.75,False,reserved,base,all,461,11.615625121002848,31.86509251943246,-3.8114966986723786,0.41431670281995664,0.6612248604304515,0.05241938242498012,0.5401301518438177,461,21.84244246774516,0.3983066535544062,3.0,1.0,0,0.6052060737527115,0.8199566160520607
R11_MARKET_CORE0.75,False,reserved,base,primary,381,13.579078121785093,40.52870219285065,-4.490787724876498,0.3858267716535433,0.7124228149114297,0.12264435862715761,0.6272965879265092,381,22.0362296848319,0.4032579234103952,3.0,1.0,0,0.6745406824146981,0.9028871391076115
R11_MARKET_CORE0.75,False,reserved,base,full10,275,13.455096776468167,40.119171747476145,-5.510955954983142,0.36727272727272725,0.7587787602220611,0.136299143261716,0.6545454545454545,275,20.215894894157383,0.40428498849615147,3.0,1.0,0,0.6872727272727273,0.9309090909090909
R11_MARKET_CORE0.75,False,reserved,cost2x,all,461,11.400387331938976,31.24520771885568,-3.7379017164505646,0.41431670281995664,0.6531770445984668,0.04718676978852475,0.5379609544468547,461,21.912560312408957,0.3985266299684269,3.0,1.0,0,0.5986984815618221,0.8156182212581344
R11_MARKET_CORE0.75,False,reserved,cost2x,primary,381,13.359606294629177,39.80426093558804,-4.583268877652234,0.3858267716535433,0.7011179668639048,0.11526125538690268,0.6246719160104987,381,22.086955243768603,0.4034813902181979,3.0,1.0,0,0.6666666666666666,0.9002624671916011
R11_MARKET_CORE0.75,False,reserved,cost2x,full10,275,13.24741678633734,39.43484596223894,-5.590931480208171,0.36727272727272725,0.7409170856997682,0.12750928706946052,0.6509090909090909,275,20.290540495916876,0.40451023604489267,3.0,1.0,0,0.68,0.9272727272727272
